,P,Exp P,Log P,Log Exp P
17745965,0.03762708,0.03566547392480281,1.424,1.448
17484712,0.03764801,0.03568620695943658,1.424,1.447
22843486,0.03771378,0.03575166411163749,1.423,1.447
10617634,0.0377334,0.0357684621009224,1.423,1.446
18383412,0.03780076,0.035830872766401616,1.422,1.446
1637860,0.03782098,0.035850928803986125,1.422,1.445
14596166,0.03788787,0.03591431265272366,1.421,1.445
13841782,0.0379075,0.03593356475631216,1.421,1.444
12145370,0.03797528,0.036001222148923186,1.42,1.444
12095811,0.03798999,0.0360164122702161,1.42,1.443
14216856,0.03806276,0.03608821626975387,1.419,1.443
4462030,0.03807395,0.03609942903338234,1.419,1.442
8009941,0.03815051,0.03617576045068709,1.418,1.442
3022246,0.0381577,0.03618265735812649,1.418,1.441
1287072,0.03823843,0.03626072358036998,1.417,1.441
16352021,0.03824372,0.03626605493213295,1.417,1.44
4968269,0.03832658,0.03634814082435646,1.416,1.44
1450900,0.03832753,0.03634966406771731,1.416,1.439
2795966,0.03841493,0.036433315515617244,1.415,1.439
9147013,0.03841505,0.03643344245256398,1.415,1.438
15658185,0.03850349,0.03651696696351718,1.414,1.438
1942194,0.03850399,0.036517432398988546,1.414,1.437
261182,0.03858987,0.03660163390699101,1.414,1.436
19810735,0.03859234,0.03660383414740113,1.413,1.436
491703,0.03867793,0.0366860046642558,1.413,1.435
21812558,0.03868122,0.0366896435233956,1.412,1.435
1368507,0.03876464,0.0367705446707829,1.412,1.434
7923427,0.03877043,0.036775241337812174,1.411,1.434
6017746,0.03885169,0.036855338551203466,1.411,1.433
4574263,0.03885981,0.03686392795126603,1.41,1.433
14597506,0.0389394,0.036940301680886356,1.41,1.432
11094520,0.03894934,0.036950964384412296,1.409,1.432
6837113,0.03902518,0.03702543405983156,1.409,1.431
10115480,0.03903916,0.03703774694366509,1.408,1.431
10317078,0.03911609,0.037110778000354665,1.408,1.43
3909204,0.03912912,0.037124191004393244,1.407,1.43
6664058,0.03920512,0.03719633350245566,1.407,1.429
4318464,0.03921932,0.03720966188186308,1.406,1.429
2522363,0.03929834,0.037282100566134554,1.406,1.428
11219479,0.03930975,0.03729331332976302,1.405,1.428
19057175,0.0393863,0.03736803687907576,1.405,1.427
3394101,0.03940038,0.03738221150479477,1.404,1.427
9523271,0.03947542,0.03745418475359486,1.404,1.426
13923655,0.03949121,0.03746988262267472,1.403,1.426
23337864,0.03956162,0.03754050187737629,1.403,1.425
5414906,0.03958221,0.03756005016717384,1.402,1.425
17083749,0.03964802,0.03762707287505118,1.402,1.424
8669450,0.0396735,0.0376515717057715,1.401,1.424
11722995,0.03973681,0.0377138131219884,1.401,1.423
4951423,0.03976495,0.03774101994090577,1.4,1.423
1735525,0.03982551,0.037800722618187926,1.4,1.422
2441909,0.03985659,0.03783114517308932,1.399,1.422
15346540,0.03991501,0.037887885988280925,1.399,1.421
16761867,0.03994856,0.03791911247717832,1.398,1.421
11292074,0.04000628,0.037975218607636245,1.398,1.42
14698986,0.04004057,0.03800991470641113,1.397,1.42
4768196,0.04009451,0.03806276278856947,1.397,1.419
1461417,0.0401329,0.03810046306175047,1.396,1.419
16294102,0.04018417,0.03815051853108058,1.396,1.418
16170781,0.04022542,0.03819287315897528,1.395,1.418
17140991,0.04027234,0.038238443522854,1.395,1.417
2374973,0.04031812,0.038282406018740715,1.394,1.417
2916082,0.04036221,0.038326580076205326,1.394,1.416
8290553,0.04041113,0.03837248893860868,1.393,1.416
11123529,0.04045374,0.03841492819113455,1.393,1.415
21317604,0.04050424,0.038463545041734964,1.392,1.415
4887894,0.04054525,0.03850348786764166,1.392,1.414
17149917,0.04059774,0.03855506658033262,1.391,1.414
18728982,0.04063393,0.038592259105726674,1.391,1.413
23588388,0.04069116,0.03864768823913533,1.39,1.413
2360458,0.04072472,0.03868124190538958,1.39,1.412
25871,0.04078501,0.038737601909740974,1.389,1.412
356810,0.04081724,0.0387703939543148,1.389,1.411
753320,0.04087901,0.03882963119612558,1.388,1.411
11191479,0.04090787,0.038859757564817916,1.388,1.41
15416483,0.04097325,0.03892377609828914,1.387,1.41
19258524,0.04100047,0.038949332736898934,1.387,1.409
13004451,0.04106767,0.039014070579735,1.386,1.409
12795179,0.04109352,0.03903911947055784,1.386,1.408
10726831,0.04116234,0.0391063114276975,1.385,1.408
8120661,0.04118533,0.03912911776579465,1.385,1.407
21742603,0.04125728,0.03919605584904083,1.384,1.407
3770113,0.04128168,0.03921932762260935,1.384,1.406
21005182,0.04135236,0.039289735315733015,1.383,1.406
20753717,0.04137265,0.03930974904100194,1.383,1.405
6623096,0.04144766,0.039380876043490456,1.382,1.405
18081005,0.04146776,0.03940038202097244,1.382,1.404
2358057,0.04154325,0.039472820705243904,1.381,1.404
13281596,0.04156101,0.039491184250205244,1.381,1.403
9357554,0.04163899,0.039565526988677775,1.38,1.403
7343092,0.04165668,0.03958224035333153,1.38,1.402
11754311,0.04173498,0.03965785246127143,1.379,1.402
5759081,0.04175054,0.03967346570572013,1.379,1.401
23112175,0.04183123,0.03975385910532047,1.378,1.401
15170316,0.04184369,0.03976494493200221,1.378,1.4
20417484,0.0419276,0.03984415358676633,1.377,1.4
10210928,0.04194089,0.039856593407546596,1.377,1.399
4094480,0.0420243,0.039937325305671574,1.376,1.399
13888118,0.04203644,0.03994849575698446,1.376,1.398
1381872,0.04212117,0.04002855065806017,1.375,1.398
14575910,0.04213329,0.04004056735568465,1.375,1.397
19931494,0.04221828,0.04012510736221174,1.374,1.397
18626908,0.04222698,0.04013285051596272,1.374,1.396
6441025,0.04231557,0.04021679815007171,1.373,1.396
23112735,0.04232551,0.04022538755013427,1.373,1.395
16843112,0.0424131,0.04030658488373062,1.372,1.395
13517229,0.04242625,0.040318136145883726,1.372,1.394
19680063,0.04251095,0.04040326852482893,1.371,1.394
15238301,0.04251962,0.04041105399089549,1.371,1.393
5299037,0.04260892,0.04050075609992324,1.37,1.393
12311825,0.04261266,0.04050422570980073,1.37,1.392
7422521,0.04270716,0.040594858689771224,1.369,1.392
21998810,0.04271007,0.04059756667796829,1.369,1.391
5105853,0.04280557,0.040688411219516676,1.368,1.391
13380165,0.0428091,0.040691161520029315,1.368,1.39
10990649,0.04290423,0.040782175310840024,1.367,1.39
6498189,0.04290667,0.040784967923668244,1.367,1.389
18284731,0.04300145,0.04087898588888507,1.367,1.388
22369092,0.04300315,0.040881016880032865,1.366,1.388
18535284,0.04310074,0.04097321541567978,1.366,1.387
10576533,0.04310229,0.040974696346725056,1.365,1.387
17913676,0.04319972,0.04106769881636798,1.365,1.386
17253449,0.04320169,0.04106994136909367,1.364,1.386
5298883,0.0433015,0.041161970655478275,1.363,1.386
1734406,0.04330197,0.041162351466318484,1.363,1.385
7777374,0.04339992,0.04125725799016247,1.363,1.384
15116239,0.04340108,0.04125848504731427,1.362,1.384
1368718,0.04349908,0.04135233376326877,1.362,1.383
20350123,0.04350109,0.04135398394357636,1.361,1.383
18141189,0.0435981,0.041447663410268544,1.361,1.382
2473268,0.04360137,0.041450921458568143,1.36,1.382
4321435,0.04369925,0.0415432469311618,1.36,1.381
1349200,0.04370194,0.0415460818563056,1.359,1.381
21353678,0.04380066,0.04163899970131736,1.359,1.38
22084756,0.04380301,0.04164107300478074,1.358,1.38
21249820,0.04390232,0.041734964033050825,1.358,1.379
11067568,0.04390385,0.04173640265178052,1.357,1.379
6082755,0.04400428,0.041831182238677767,1.357,1.378
7769080,0.04400485,0.04183164767414913,1.356,1.378
15893455,0.04410565,0.041927612005882596,1.356,1.377
11564262,0.04410629,0.04192824669061628,1.355,1.377
14500566,0.0442076,0.04202425333466533,1.355,1.376
21063749,0.04420797,0.04202459183318996,1.354,1.376
5865447,0.04430984,0.042119836855558576,1.353,1.376
4227558,0.04431089,0.04212114853734153,1.353,1.375
17441547,0.04440928,0.04221825530159563,1.353,1.374
10552400,0.04441202,0.04222121716368617,1.352,1.374
1709916,0.04451186,0.04231557362742762,1.352,1.373
19280141,0.04451435,0.04231823930330911,1.351,1.373
13735462,0.0446114,0.042413103514837514,1.351,1.372
13890984,0.04461697,0.042418138680391425,1.35,1.372
14336689,0.04471201,0.04251088727614088,1.35,1.371
6015149,0.04471986,0.04251846118062954,1.349,1.371
20143623,0.04481143,0.04260888259902214,1.349,1.37
9340403,0.04482296,0.04262098392127777,1.348,1.37
14706754,0.04491232,0.042707131795796875,1.348,1.369
13954015,0.04492624,0.04272075636141335,1.347,1.369
18871321,0.04501392,0.042805550241833926,1.347,1.368
5028988,0.04502986,0.04282074036312683,1.346,1.368
12688536,0.04511851,0.04290422256176445,1.346,1.367
20982834,0.04513362,0.042918143313589986,1.345,1.367
18550927,0.04522069,0.04300314875558845,1.345,1.366
7322444,0.04523768,0.04301935437245526,1.344,1.366
16703241,0.04532285,0.04310228651099035,1.344,1.365
1616330,0.04534201,0.04312120011605422,1.343,1.365
20375973,0.04542506,0.04320163582797014,1.343,1.364
10433659,0.04544647,0.04322131105471443,1.342,1.364
491556,0.04552769,0.04330123901884341,1.342,1.363
13434539,0.04555125,0.04332336835989129,1.341,1.363
3591330,0.04563285,0.04340105377129457,1.341,1.362
14218335,0.04565624,0.043423267736973616,1.34,1.362
1949937,0.04574039,0.04350108008532363,1.34,1.361
14669777,0.0457615,0.04352033218891213,1.339,1.361
4046284,0.04584783,0.04360136027324617,1.339,1.36
1001545,0.04586697,0.04362031619062561,1.338,1.36
12308809,0.04594959,0.04370189433506217,1.338,1.359
10794317,0.04597275,0.04372626622883575,1.337,1.359
23046492,0.04604824,0.043802639958456076,1.337,1.358
13734173,0.04607869,0.04383348563651326,1.336,1.358
2130428,0.04615061,0.043903597143427876,1.336,1.357
22957387,0.04618491,0.04393621993873938,1.335,1.357
22927636,0.04625621,0.04400480820229315,1.335,1.356
22158595,0.0462914,0.0440373463729735,1.334,1.356
722420,0.04636261,0.0441062731350519,1.334,1.355
11095224,0.04639814,0.044142196290978576,1.333,1.355
22963355,0.04646762,0.044207949629388545,1.333,1.354
6715547,0.04650506,0.04424361891142175,1.332,1.354
23298911,0.04657451,0.04430983768530308,1.332,1.353
1981749,0.04661226,0.04434614165206997,1.331,1.353
10916042,0.04667847,0.0444119796151111,1.331,1.352
8317839,0.04671975,0.04445179550407106,1.33,1.352
4591291,0.04678729,0.04451437541881259,1.33,1.351
4521790,0.04682742,0.0445526680644117,1.329,1.351
9378777,0.04689106,0.04461698278409197,1.329,1.35
6690230,0.04693536,0.04465899891346205,1.328,1.35
4681197,0.04699752,0.044719844023264836,1.328,1.349
13917821,0.04704355,0.04476507588861892,1.327,1.349
22692206,0.04710255,0.04482291682401559,1.327,1.348
17360342,0.04715204,0.04487085667756674,1.326,1.348
1692396,0.04720808,0.04492624349865982,1.326,1.347
14024507,0.04726069,0.04497689134040804,1.325,1.347
2662427,0.04731324,0.04502982404719753,1.325,1.346
20270537,0.04736969,0.04508453387124134,1.324,1.346
21257008,0.04741803,0.04513361615731313,1.324,1.345
23203341,0.04747884,0.04519378427006665,1.323,1.345
9286335,0.04752457,0.0452376621413222,1.323,1.344
13167328,0.0475883,0.04529694169544856,1.322,1.344
1795970,0.04763537,0.04534196199922475,1.322,1.343
12626536,0.04769803,0.04540136849029785,1.321,1.343
17168016,0.0477439,0.0454464734187052,1.321,1.342
13832740,0.04780794,0.04550571066051598,1.32,1.342
4889098,0.04785794,0.04555123871207912,1.32,1.341
4165625,0.04791816,0.045612168446513064,1.319,1.341
10794498,0.04796332,0.04565625787934652,1.319,1.34
21837771,0.04802862,0.045720276412817736,1.318,1.34
2731419,0.04807341,0.045761488608191805,1.318,1.339
18198288,0.04813935,0.045827241946601774,1.317,1.339
8804125,0.048183,0.04586697321093058,1.317,1.338
23002919,0.0482503,0.04593251498776264,1.316,1.338
7703284,0.04829202,0.04597271168756282,1.316,1.337
6504334,0.04836153,0.04604011520628037,1.315,1.337
21808401,0.04840171,0.04607870403808853,1.315,1.336
20472341,0.04847305,0.046144795875023126,1.314,1.336
5992972,0.04851292,0.046184907950192144,1.314,1.335
3077726,0.04858477,0.046253326964483595,1.313,1.335
2388030,0.04862334,0.04629140804850481,1.313,1.334
17145768,0.04869681,0.04636232348941543,1.312,1.334
8428314,0.04873406,0.04639811970839537,1.312,1.333
8712747,0.04880902,0.04647051608035126,1.311,1.333
15866425,0.04884332,0.04650504292986383,1.311,1.332
2650186,0.04892155,0.04658107816095952,1.31,1.332
22701917,0.04895473,0.04661226233754134,1.31,1.331
18845218,0.04903433,0.04668825525632145,1.309,1.331
18868133,0.04906801,0.04671973561911232,1.309,1.33
8115698,0.04914735,0.046796151661048224,1.308,1.33
6493098,0.04917918,0.0468274204622612,1.308,1.329
23352476,0.04926066,0.04690590980766048,1.307,1.329
8597857,0.0492939,0.046935359179303554,1.307,1.328
15772849,0.0493742,0.04701050585177209,1.306,1.328
7952790,0.049408,0.04704355177023939,1.306,1.327
20802348,0.04948802,0.04711971393828182,1.305,1.327
2934596,0.04952135,0.047151998235068694,1.305,1.326
4730421,0.04960213,0.047230233706574504,1.304,1.326
5535276,0.04963592,0.04726069857379147,1.304,1.325
5105657,0.04971649,0.047339018669928436,1.303,1.325
14661074,0.04974952,0.04736965278640773,1.303,1.324
14804785,0.04983108,0.04745008849832365,1.302,1.324
10197630,0.04985951,0.04747886087291746,1.302,1.323
21688789,0.04994598,0.047560946765140964,1.301,1.323
13382654,0.04997491,0.04758828052100508,1.301,1.322
15686208,0.05006112,0.04767421683394629,1.3,1.322
12325422,0.05008644,0.04769799635530176,1.3,1.321
1302572,0.05017648,0.04778147855393938,1.299,1.321
4513365,0.05020465,0.04780796606349191,1.299,1.32
22724083,0.05029219,0.047891279012867216,1.298,1.32
12122518,0.05032165,0.04791814733325996,1.298,1.319
11628308,0.05040812,0.048001629531897586,1.297,1.319
15721772,0.05043632,0.04802862478923707,1.297,1.318
5461894,0.05052434,0.048114476477547116,1.296,1.318
9751309,0.05054996,0.04813935611910765,1.296,1.317
2171026,0.05064078,0.04822389612563474,1.295,1.317
232527,0.05066693,0.04825029901055612,1.295,1.316
7559231,0.05075749,0.048339324122534603,1.294,1.316
13328657,0.05078176,0.04836153808821365,1.294,1.315
17038987,0.05087452,0.04844734746420812,1.293,1.315
4714855,0.05090015,0.04847303103976465,1.293,1.314
13796358,0.05099177,0.0485607021576446,1.292,1.314
3303539,0.05101783,0.04858477786520913,1.292,1.313
16071346,0.05110934,0.048674691535814774,1.291,1.313
2586798,0.05113249,0.04869677856454708,1.291,1.312
15239800,0.05122726,0.04878745385683315,1.29,1.312
13432513,0.05124912,0.048809033137778506,1.29,1.311
16005941,0.05134549,0.04890051236406058,1.289,1.311
14975220,0.05136479,0.0489215415849034,1.289,1.31
22048917,0.05146367,0.049018775286104245,1.288,1.31
325605,0.05148012,0.04903430390592178,1.288,1.309
22575721,0.05158222,0.049138096016037386,1.287,1.309
18053023,0.05159153,0.04914736241314921,1.287,1.308
22860673,0.05170117,0.04925153533410503,1.286,1.308
5606065,0.05171147,0.04926067479427012,1.286,1.307
20446043,0.05182031,0.04936514390143498,1.285,1.307
23278975,0.05182935,0.04937419873696892,1.285,1.306
1571895,0.05193978,0.04948129120769969,1.284,1.306
7166080,0.05194602,0.049488018865876775,1.284,1.305
2650224,0.05205954,0.049597480826279974,1.283,1.305
22526608,0.05206486,0.0496020928686781,1.283,1.304
22038614,0.05217955,0.049713797381807,1.282,1.304
13217146,0.05218243,0.04971646305768848,1.282,1.303
11462130,0.05229981,0.049829521564915914,1.281,1.303
2638999,0.05230091,0.049831087120592345,1.281,1.302
6333601,0.0524204,0.049945330372655986,1.28,1.302
16926865,0.05242104,0.049945922745074096,1.28,1.301
18438433,0.05253874,0.05006109686808048,1.28,1.3
21369529,0.05254122,0.05006312785922828,1.279,1.3
361006,0.05265813,0.05017648255266476,1.279,1.299
12339709,0.05266236,0.05018037528569804,1.278,1.299
19556294,0.05277986,0.0502921644234581,1.278,1.298
14315975,0.05278374,0.05029614178112254,1.277,1.298
3697684,0.05289711,0.05040810016814491,1.277,1.297
16983049,0.05290546,0.05041537788642452,1.276,1.297
21221471,0.05301686,0.0505242897867252,1.276,1.296
6332396,0.05302744,0.050534613991726506,1.275,1.296
17658966,0.05313585,0.05064077559151454,1.275,1.295
11580361,0.0531496,0.050653342349241536,1.274,1.295
1691329,0.05325551,0.05075751527019735,1.274,1.294
4505518,0.05327217,0.050773382388539526,1.273,1.294
21003012,0.05337852,0.05087450882277364,1.273,1.293
10175473,0.05339502,0.05089088368890276,1.272,1.293
18261613,0.05350113,0.050991798561558985,1.272,1.292
5282558,0.05351805,0.051007496430638836,1.271,1.292
20603024,0.05362269,0.0511093421742378,1.271,1.291
10082135,0.05364148,0.051128044217723774,1.27,1.291
10577301,0.05374758,0.05122713966081009,1.27,1.29
6766426,0.0537651,0.05124376840083269,1.269,1.29
8490691,0.05387189,0.051345233333591436,1.269,1.289
12507270,0.05388899,0.05136351225392162,1.268,1.289
20594223,0.05399001,0.05146358088026626,1.268,1.288
18418629,0.05401323,0.05148706421541267,1.267,1.288
7838628,0.05410879,0.05158222461315014,1.267,1.287
22010357,0.05413774,0.051609346807436354,1.266,1.287
17800746,0.05422805,0.05170116453224306,1.266,1.286
4634255,0.05426255,0.05173480282312847,1.265,1.286
8106474,0.05434927,0.05182031601291389,1.265,1.285
6184189,0.05438769,0.05185729697673005,1.264,1.285
13384725,0.05447074,0.051939805992109345,1.264,1.284
8211563,0.05451302,0.05197898719633562,1.263,1.284
17965285,0.05459627,0.0520595075328827,1.263,1.283
3766963,0.05463869,0.052103723902662887,1.262,1.283
15728947,0.05471404,0.052179547572180685,1.262,1.282
19266737,0.05476476,0.05222875679519921,1.261,1.282
18723507,0.05483522,0.05229979917305657,1.261,1.281
996598,0.05489094,0.05235493212025617,1.26,1.281
18786924,0.05495696,0.05242038927245708,1.26,1.28
7954572,0.05501746,0.052475945342812476,1.259,1.28
6965946,0.05508539,0.05254123324575107,1.259,1.279
11141660,0.05514425,0.05259911649346332,1.258,1.279
5795658,0.0552129,0.05266233109293854,1.258,1.278
18189053,0.05527135,0.052720975962331204,1.257,1.278
910109,0.05533619,0.05278372512633506,1.257,1.277
16745613,0.05539885,0.05284643197802332,1.256,1.277
3480160,0.05546069,0.05290541534594063,1.256,1.276
22072533,0.05552653,0.05297049168730133,1.255,1.276
9121394,0.05558248,0.053027359439439675,1.255,1.275
7258868,0.05565456,0.053096455450780386,1.254,1.275
5432634,0.05571046,0.05314964203146336,1.254,1.274
21108770,0.05578279,0.05322385783298914,1.253,1.274
11776971,0.05583648,0.053272136185064926,1.253,1.273
4774493,0.05591136,0.05334330549986902,1.252,1.273
5552562,0.05596731,0.05339496883719114,1.252,1.272
18864369,0.05604027,0.05346440334705649,1.251,1.272
4494414,0.05609608,0.053518055363210824,1.251,1.271
23454178,0.05616945,0.05359299047410146,1.25,1.271
19567588,0.0562203,0.05364139576312398,1.25,1.27
3652354,0.05629894,0.05371408832128892,1.249,1.27
76005,0.05635102,0.053765074661561774,1.249,1.269
20730969,0.05642871,0.0538412368296042,1.248,1.269
15697033,0.05647783,0.053889007433893035,1.248,1.268
1279920,0.05655882,0.05396736984234558,1.247,1.268
17299323,0.05660613,0.054013236392433356,1.247,1.267
18378331,0.05668918,0.054091429551623584,1.246,1.267
20271426,0.05673565,0.05413776153718273,1.246,1.266
18599199,0.05681986,0.05422005899098414,1.245,1.266
7302795,0.05686458,0.05426254055582558,1.245,1.265
370259,0.05695088,0.054345218820467195,1.244,1.265
10903658,0.05699372,0.05438761576067748,1.244,1.264
19860909,0.05708214,0.054473932884458905,1.243,1.264
9611608,0.05712243,0.054513029464054015,1.243,1.263
23007971,0.0572137,0.0546000235848847,1.242,1.263
15641801,0.05725211,0.05463869704132403,1.242,1.262
10512923,0.0573457,0.054730472453815154,1.241,1.262
5819047,0.05738095,0.05476461849248751,1.241,1.261
7137658,0.0574778,0.054858509520757597,1.24,1.261
7237466,0.05751257,0.05489087844217563,1.24,1.26
786610,0.0576103,0.05498350010097834,1.239,1.26
18991322,0.05764393,0.05501739226575722,1.239,1.259
20738207,0.05774313,0.055114795216220376,1.238,1.259
17745697,0.0577737,0.05514424458786345,1.238,1.258
21698067,0.0578762,0.055244905586626196,1.237,1.258
20632569,0.0579016,0.05527135078386315,1.237,1.257
3802412,0.05800962,0.055374000461458114,1.236,1.257
23352176,0.05803409,0.05539879547838748,1.236,1.256
22512681,0.05814341,0.05550631107227405,1.235,1.256
16637711,0.05816398,0.05552649404680529,1.235,1.255
3491071,0.05827739,0.055633671142167225,1.234,1.255
22207047,0.05829991,0.05565448880143215,1.234,1.254
17772908,0.05841183,0.05575760391449849,1.233,1.254
717764,0.05843724,0.05578277974226807,1.233,1.253
9146633,0.05854645,0.055888264345006836,1.232,1.253
22587227,0.05857063,0.05591136686931304,1.232,1.252
18453023,0.05868137,0.05601460891932611,1.231,1.252
4993464,0.05870726,0.056040250182567065,1.231,1.251
10641321,0.05881663,0.05614675028087973,1.23,1.251
622373,0.05884084,0.05616942968203014,1.23,1.25
7321985,0.05895226,0.05627652215276092,1.229,1.25
9416838,0.05897604,0.05629894768001785,1.229,1.249
1352617,0.05908814,0.05640790189263411,1.228,1.249
8769282,0.05911039,0.056428719551899036,1.228,1.248
20162843,0.05922433,0.056541058749761626,1.227,1.248
5630327,0.05924263,0.05655878760998928,1.227,1.247
14172971,0.05936084,0.05667133836942976,1.226,1.247
20858031,0.0593781,0.05668919416660415,1.226,1.246
15772078,0.05949769,0.05680775327485687,1.225,1.246
16088493,0.05951064,0.056819854597112494,1.225,1.245
4538695,0.0596349,0.056934563284647514,1.224,1.245
760640,0.05965152,0.05695085352614548,1.224,1.244
14860818,0.05977235,0.05706755089251271,1.223,1.244
15989049,0.05978853,0.05708214864138751,1.223,1.243
3317245,0.05991012,0.05719719582744716,1.222,1.243
723220,0.05992706,0.057213697630523024,1.222,1.242
1041485,0.06004835,0.0573280678195334,1.221,1.242
15415576,0.06006592,0.057345627430498744,1.221,1.241
14346444,0.06018669,0.05746219785991924,1.22,1.241
22784857,0.06020373,0.05747781110436794,1.22,1.24
16746561,0.06032538,0.057593535287476856,1.219,1.24
1048272,0.06034329,0.05761029096444619,1.219,1.239
19959983,0.06046444,0.05772423803030078,1.218,1.239
22574271,0.06048457,0.057743109323049074,1.218,1.238
17771604,0.06060384,0.05785828344605546,1.217,1.238
15751649,0.06062002,0.05787622386786101,1.217,1.237
4592149,0.06074359,0.057998125649044475,1.216,1.237
9640099,0.06075613,0.058009634598882,1.216,1.236
11363499,0.06088356,0.05813225568943031,1.215,1.236
10509184,0.06089462,0.058143383828427625,1.215,1.235
2259768,0.06102394,0.05826845903327953,1.214,1.235
8807620,0.06103304,0.05827738693186672,1.214,1.234
18630519,0.0611646,0.05840398538007947,1.213,1.234
14327695,0.06117238,0.058411728533830455,1.213,1.233
12165695,0.06130566,0.058540569534768896,1.212,1.233
10863445,0.06131222,0.058546408634318814,1.212,1.232
14291465,0.06144695,0.058674149515052204,1.211,1.232
17038241,0.06145582,0.05868134260870066,1.211,1.231
2185666,0.06158856,0.058812806973205005,1.21,1.231
6747306,0.06159256,0.058816615081607126,1.21,1.23
12262800,0.0617307,0.058949771938734644,1.209,1.23
10094162,0.06173308,0.05895222605303824,1.209,1.229
8585745,0.06187288,0.059084071228382794,1.208,1.229
3414112,0.0618765,0.05908813321067839,1.208,1.228
5753213,0.06201447,0.05922433655452761,1.208,1.227
13607956,0.06201557,0.05922535205010151,1.207,1.227
7671072,0.06215846,0.05935766266091744,1.206,1.227
1789782,0.06216165,0.05936083608458587,1.206,1.226
10347461,0.0623018,0.059494331440238024,1.205,1.226
18850119,0.06230476,0.059497716425484355,1.205,1.225
10205242,0.06244536,0.05963307352302198,1.204,1.225
6508815,0.06244742,0.05963485064027631,1.204,1.224
13401641,0.06258929,0.05977168866885921,1.203,1.224
19755828,0.06259006,0.05977232335359289,1.203,1.223
1707854,0.06273358,0.059910007628487374,1.202,1.223
4783251,0.06273377,0.05991013456543411,1.202,1.222
19036846,0.06287826,0.060046041723074275,1.201,1.222
5547273,0.06288053,0.060048241963484385,1.201,1.221
8621787,0.06302323,0.060186645547743715,1.2,1.22
6734580,0.06316853,0.06032454138421609,1.199,1.22
11972882,0.06316956,0.06032538763052767,1.199,1.219
12936297,0.06331044,0.06046446821183627,1.199,1.218
2881739,0.06331407,0.06046747238624239,1.198,1.218
10446260,0.0634596,0.060603844979353914,1.198,1.217
14848140,0.06346002,0.06060439503945644,1.197,1.217
23581101,0.06360422,0.0607435602453962,1.197,1.216
6739285,0.06360634,0.06074550661191284,1.196,1.216
5082206,0.06374902,0.060883571697647534,1.196,1.215
21769152,0.06375299,0.06088699899520944,1.195,1.215
11809965,0.06389387,0.0610239216484235,1.195,1.214
14988252,0.06389997,0.06102971843565784,1.194,1.214
15154301,0.06404029,0.0611646100977241,1.194,1.213
783589,0.06404722,0.06117163394211023,1.193,1.213
13401627,0.06418371,0.061305594733233756,1.193,1.212
65304,0.06419484,0.061316934433808964,1.192,1.212
21117285,0.06433269,0.061446917867268046,1.192,1.211
4942392,0.06434299,0.06145580345353966,1.191,1.211
11867506,0.06448073,0.06158857949982696,1.191,1.21
22778091,0.06449116,0.06159877676788154,1.19,1.21
7013037,0.06462544,0.06173053731859494,1.19,1.209
6827387,0.06463981,0.06174352719947773,1.189,1.209
21123037,0.06477633,0.061872833635887546,1.189,1.208
16007790,0.06478881,0.06188480802119644,1.188,1.208
23621603,0.06492455,0.06201546845170479,1.188,1.207
17043509,0.06493824,0.0620286275818499,1.187,1.207
5041117,0.06507392,0.06215844176604666,1.187,1.206
7525026,0.06508791,0.06217405501049536,1.186,1.206
11580991,0.0652213,0.06230175357891317,1.186,1.205
20375935,0.06523805,0.06231571664305428,1.185,1.205
22436788,0.06537437,0.062445361577988724,1.185,1.204
22596448,0.06538834,0.06245945157907658,1.184,1.204
21251129,0.06552226,0.06258930807558892,1.184,1.203
18252571,0.06553927,0.06260530213087784,1.183,1.203
13160615,0.06567756,0.06273359307171375,1.183,1.202
9373500,0.06569024,0.06274624445407191,1.182,1.202
13936444,0.06582706,0.06287821656636321,1.182,1.201
20137797,0.06584163,0.06289044482556558,1.181,1.201
3803907,0.06597861,0.06302313624722172,1.181,1.2
5105247,0.06599338,0.06303701468673167,1.18,1.2
12948766,0.06612944,0.06316843673892045,1.18,1.199
11666948,0.06614552,0.06318485391736514,1.179,1.199
1189781,0.06627957,0.0633140757291438,1.179,1.198
3750062,0.06629795,0.06333315858347,1.178,1.198
22588670,0.06642559,0.06346001090557622,1.178,1.197
13740918,0.06645077,0.06348243643283316,1.177,1.197
20215676,0.06658009,0.06360628458053326,1.177,1.196
18094225,0.06660396,0.06363086803588473,1.176,1.196
842507,0.06672774,0.06375293906633052,1.176,1.195
10827534,0.06675753,0.06378365780744097,1.175,1.195
8322071,0.06687937,0.06389988973833684,1.175,1.194
1852964,0.06691142,0.06392950835924222,1.174,1.194
19330053,0.0670323,0.06404717890886778,1.174,1.193
14288618,0.06706567,0.06407971707954813,1.173,1.193
18402278,0.06718653,0.06419484889023894,1.173,1.192
18101797,0.06722026,0.06422679468850118,1.172,1.192
14743070,0.06734275,0.06434281505781915,1.172,1.191
20618941,0.06737523,0.06437247599104011,1.171,1.191
17961557,0.06750189,0.06449116203623957,1.171,1.19
21954275,0.06753058,0.06451743798421421,1.17,1.19
1123771,0.06765526,0.06463980520086904,1.17,1.189
10957123,0.06768641,0.06466916994788095,1.169,1.189
2819632,0.0678106,0.06478882917633873,1.169,1.188
11403596,0.06784235,0.06481984410365824,1.168,1.188
15342535,0.06797044,0.06493819165033306,1.168,1.187
19775343,0.06799864,0.06496531384461927,1.167,1.187
