,P,Exp P,Log P,Log Exp P
3018104,0.177929,0.16424801582986068,0.75,0.784
17883520,0.178033,0.16434468345514797,0.749,0.784
17340294,0.178333,0.1646266306955692,0.749,0.783
8145804,0.178444,0.16472888356142865,0.748,0.783
12685953,0.17874,0.1650061048290581,0.748,0.782
6557367,0.178855,0.16511576887952287,0.747,0.782
4342325,0.179148,0.16538649193456353,0.747,0.781
284350,0.179267,0.165502439380672,0.746,0.781
2190357,0.179548,0.16576773830784933,0.746,0.78
5688528,0.179681,0.16589217102328857,0.745,0.78
3918665,0.179953,0.16614989765315172,0.745,0.779
11877184,0.180095,0.16628249341250412,0.744,0.779
699533,0.180356,0.16653291626623445,0.744,0.778
3845935,0.18051,0.16668167700070433,0.743,0.778
15658014,0.180762,0.1669167941470975,0.743,0.777
7861372,0.180926,0.16706464190955078,0.742,0.777
897643,0.181175,0.1673015849999772,0.742,0.776
425792,0.181343,0.16746173103253645,0.741,0.776
2381544,0.181584,0.16768723512063716,0.741,0.775
4602978,0.181761,0.16784609225152594,0.74,0.775
14788590,0.182001,0.16807379821331375,0.74,0.774
17394106,0.18218,0.168241677655896,0.739,0.774
17815741,0.18241,0.16846127427800697,0.739,0.773
2380810,0.1826,0.16864059272291487,0.738,0.773
4547686,0.182826,0.16884960961048048,0.738,0.772
1075673,0.183021,0.16902704840711893,0.737,0.772
13043631,0.183246,0.16923885791497062,0.737,0.771
1378965,0.183443,0.16942360048774188,0.736,0.771
2500858,0.183662,0.16962896548724107,0.736,0.77
13243834,0.183866,0.16982213962510684,0.735,0.77
9557290,0.184086,0.1700200397357644,0.735,0.769
6969525,0.18429,0.17021256942279492,0.734,0.769
706436,0.184504,0.17041197325206808,0.734,0.768
57377,0.184715,0.17061024929237956,0.733,0.768
15456420,0.184918,0.17080481974038836,0.733,0.767
2212596,0.18514,0.1710053513586232,0.732,0.767
18519297,0.185348,0.17119852549648895,0.732,0.766
6993556,0.185567,0.1713985200723611,0.731,0.766
16074477,0.185771,0.17159319792884242,0.731,0.765
9226325,0.185995,0.17180001294272093,0.73,0.765
8441135,0.186195,0.1719887833332125,0.73,0.764
16409542,0.186424,0.17220306323593265,0.729,0.764
18202536,0.186618,0.1723852280053629,0.729,0.763
9950063,0.186853,0.1726025153453142,0.728,0.763
645350,0.187041,0.17278263935376617,0.728,0.762
12931455,0.187284,0.17300529711734455,0.727,0.762
8720893,0.187468,0.17318090996994978,0.727,0.761
12066009,0.187716,0.17341715490530465,0.726,0.761
1481281,0.187885,0.17358014726238627,0.726,0.76
10946682,0.188149,0.17382369597387395,0.725,0.76
6720308,0.18832,0.17398029752683936,0.725,0.759
12366776,0.188582,0.17423394263474595,0.724,0.759
4909882,0.188739,0.17438136076330904,0.724,0.758
4585784,0.189017,0.17464338373207386,0.723,0.758
14679031,0.189166,0.17478333697179535,0.723,0.757
8767083,0.189453,0.17505287853363805,0.722,0.757
13718054,0.1896,0.1751862798565345,0.722,0.756
11449679,0.18989,0.1754530825023274,0.721,0.756
4774443,0.190043,0.17559013571329027,0.721,0.755
77558,0.190327,0.17585328647101675,0.72,0.755
4466773,0.190474,0.17599490454206262,0.72,0.754
8019500,0.190766,0.1762639627657789,0.719,0.754
12865719,0.190908,0.1764005863428516,0.719,0.753
7728727,0.191206,0.17667743168082714,0.718,0.753
12115270,0.191346,0.17680723481989344,0.718,0.752
75504,0.191647,0.17708606721461098,0.717,0.752
9550350,0.19178,0.17721484997318815,0.717,0.751
237461,0.192088,0.1774982472279887,0.716,0.751
1640070,0.192223,0.17762337809849948,0.716,0.75
12921715,0.192531,0.17791273652352607,0.715,0.75
248763,0.192657,0.1780328191958274,0.715,0.749
17631223,0.192975,0.1783331869892895,0.714,0.749
4281219,0.193091,0.17844322696940818,0.714,0.748
6334671,0.19342,0.17874364846710655,0.713,0.748
12541794,0.193537,0.17885460141924187,0.713,0.747
8637867,0.193866,0.17916200446765543,0.712,0.747
2396213,0.193971,0.17926688884109213,0.712,0.746
3098463,0.194313,0.17958326049696288,0.711,0.746
3022357,0.194413,0.17968014293919526,0.711,0.745
10478409,0.194761,0.1800061276533585,0.71,0.745
1461541,0.194851,0.18009436371355128,0.71,0.744
16381617,0.19521,0.1804346874587988,0.709,0.744
12453780,0.195291,0.1805094974599239,0.709,0.743
18443205,0.19566,0.1808663084057065,0.708,0.743
2562703,0.195723,0.18092559788254936,0.708,0.742
3195047,0.196111,0.1812885848155031,0.707,0.742
1366814,0.196166,0.181342718685664,0.707,0.741
15725543,0.196563,0.18171086122529975,0.706,0.741
16539335,0.196617,0.18176075246079523,0.706,0.74
4814221,0.197016,0.1821367358189265,0.705,0.74
1435439,0.197063,0.18217975291217933,0.705,0.739
5388099,0.19747,0.1825583140736516,0.704,0.739
11223986,0.197514,0.1825997200398163,0.704,0.738
6835929,0.197925,0.1829852090477675,0.703,0.738
15426180,0.197959,0.18302065384370617,0.703,0.737
4620494,0.198381,0.1834086132465258,0.702,0.737
8831390,0.198418,0.1834425543238489,0.702,0.736
17551708,0.198839,0.18383636748842203,0.701,0.736
836467,0.198868,0.18386542148024448,0.701,0.735
13579797,0.199297,0.184266055082824,0.7,0.735
928486,0.199323,0.18428925531289297,0.7,0.734
853862,0.199757,0.18470401312961168,0.699,0.734
11193910,0.199768,0.18471410952603057,0.699,0.733
10249146,0.200215,0.18513993041542107,0.699,0.732
5261032,0.200217,0.1851420248806356,0.698,0.732
3989068,0.200671,0.18556671798106442,0.698,0.731
2092179,0.200679,0.1855749884334501,0.697,0.731
180232,0.201131,0.18599447222296064,0.697,0.73
11800152,0.201141,0.1860035482388904,0.696,0.73
16079904,0.201584,0.18642324684534603,0.696,0.729
6498322,0.201605,0.1864440303847828,0.695,0.729
1355732,0.202029,0.18685298814398427,0.695,0.728
8830115,0.20207,0.18689106444750023,0.694,0.728
16453313,0.202492,0.18728374982311166,0.694,0.727
4854480,0.202535,0.1873225779859354,0.693,0.727
12260664,0.202948,0.18771547817849193,0.693,0.726
13673830,0.203002,0.18776714165378436,0.692,0.726
15560850,0.203405,0.18814817321012509,0.692,0.725
2483584,0.20347,0.18820875158863845,0.691,0.725
9086388,0.203855,0.18858194232648362,0.691,0.724
2328670,0.203939,0.1886635727656151,0.69,0.724
7421620,0.204311,0.18901662441485878,0.69,0.723
13579900,0.204409,0.18911060682833253,0.689,0.723
6455492,0.204761,0.18945238058795935,0.689,0.722
5905739,0.204881,0.1895598964689733,0.688,0.722
1372422,0.205225,0.1898891034373128,0.688,0.721
7694118,0.205353,0.19001256947649917,0.687,0.721
7765825,0.205685,0.19032684666715538,0.687,0.72
10741914,0.205826,0.19046083873665082,0.686,0.72
12794384,0.206154,0.1907656102774871,0.686,0.719
13554197,0.206301,0.19090620796804383,0.685,0.719
4422139,0.206619,0.1912053405640717,0.685,0.718
8918286,0.206776,0.1913522216502721,0.684,0.718
815179,0.207088,0.1916461449353817,0.684,0.717
17827437,0.207253,0.19180231685445695,0.683,0.717
12166503,0.20755,0.1920879159829446,0.683,0.716
4944921,0.207731,0.19226347513131356,0.682,0.716
5336639,0.208013,0.19253070741099665,0.682,0.715
258690,0.20821,0.1927179740828726,0.681,0.715
7692209,0.208482,0.1929745729237741,0.681,0.714
8921258,0.20869,0.19316957300567306,0.68,0.714
11122493,0.208953,0.1934194051128044,0.68,0.713
17990913,0.209171,0.19363046276134832,0.679,0.713
9297166,0.20942,0.19386531138656013,0.679,0.712
16882421,0.209653,0.1940889358263914,0.678,0.712
16370137,0.209889,0.19431218433656874,0.678,0.711
4428911,0.210136,0.1945490200185226,0.677,0.711
4718961,0.210357,0.19476013137130277,0.677,0.71
2535491,0.210621,0.19501071533774192,0.676,0.71
5709497,0.210827,0.19520909878652593,0.676,0.709
5172418,0.211106,0.1954715513891809,0.675,0.709
15791492,0.211301,0.19565908658223824,0.675,0.708
6671403,0.211593,0.1959364152583402,0.674,0.708
13282094,0.211774,0.19611014846267597,0.674,0.707
16760962,0.212081,0.1963994531834663,0.673,0.707
15517956,0.212255,0.19656223072360282,0.673,0.706
13773935,0.21257,0.19685105210626672,0.672,0.706
15886451,0.212742,0.19701533336501884,0.672,0.705
16502304,0.21306,0.19731586227118975,0.671,0.705
18514086,0.21322,0.19746951009116026,0.671,0.704
9854406,0.213551,0.19778679471904764,0.67,0.704
8869661,0.213697,0.19792470719779082,0.67,0.703
64661,0.214043,0.1982562771525262,0.669,0.703
10342921,0.214175,0.1983809783891468,0.669,0.702
7011797,0.214536,0.19872844479781832,0.668,0.702
14186540,0.214652,0.1988383236652282,0.668,0.701
17640533,0.215031,0.1992034587676328,0.667,0.701
17432065,0.215128,0.19929668932179873,0.667,0.7
15316453,0.215527,0.19967299490534762,0.666,0.7
16055281,0.215614,0.1997561290630947,0.666,0.699
5364859,0.216024,0.20014344401507908,0.665,0.699
279456,0.2161,0.20021658918487978,0.665,0.698
6352339,0.216521,0.20061034864521665,0.664,0.698
3472999,0.216591,0.2006781233913903,0.664,0.697
7951635,0.217021,0.20109390158859816,0.663,0.697
12333763,0.217069,0.20114073168262622,0.663,0.696
17046943,0.217521,0.2015682174033411,0.662,0.696
1013754,0.217559,0.20160441405858756,0.662,0.695
14482015,0.218022,0.20204135172488608,0.661,0.695
17078435,0.218052,0.2020691705192743,0.661,0.694
6656863,0.218525,0.2025201249912395,0.66,0.694
11143121,0.218541,0.20253500106468647,0.66,0.693
5276265,0.219029,0.2029930444958394,0.659,0.693
2647435,0.219036,0.2030018519905878,0.659,0.692
17326663,0.219533,0.2034698307054508,0.659,0.691
5767013,0.219534,0.20346988440968705,0.658,0.691
5461272,0.220028,0.2039388835050392,0.658,0.69
10980448,0.22004,0.20394871138027673,0.657,0.69
10106215,0.220525,0.20440901038935302,0.657,0.689
8832773,0.220547,0.20442952540760845,0.656,0.689
11725599,0.221024,0.20488021135839227,0.656,0.688
12750501,0.221055,0.20490921164597845,0.655,0.688
11350376,0.221513,0.2053525401163932,0.655,0.687
2202019,0.221565,0.20540124985869074,0.654,0.687
9623864,0.222009,0.20582588925488327,0.654,0.686
9296071,0.222076,0.20589151583160606,0.653,0.686
4981997,0.222508,0.20630041988657127,0.653,0.685
691446,0.222588,0.20637420950720725,0.652,0.685
17691809,0.223014,0.20677597089874844,0.652,0.684
16043510,0.223101,0.20685840690142399,0.651,0.684
18467746,0.223523,0.2072526496998873,0.651,0.683
15763788,0.223615,0.207340670943135,0.65,0.683
7643437,0.224026,0.20773040258575157,0.65,0.682
10475182,0.224131,0.20783109802875915,0.649,0.682
10113527,0.224528,0.20820928326057753,0.649,0.681
10839832,0.224647,0.20832195474827347,0.648,0.681
11310411,0.225032,0.2086892380201289,0.648,0.68
14941008,0.225165,0.2088137244398044,0.647,0.68
17103341,0.225539,0.20917032056864193,0.647,0.679
18032528,0.225684,0.20931150900579765,0.646,0.679
4286409,0.226042,0.20965253090611666,0.646,0.678
16038011,0.226204,0.20980392314816382,0.645,0.678
7017833,0.226552,0.21013581532831682,0.645,0.677
7254009,0.226726,0.21029633729053,0.644,0.677
16982821,0.227064,0.21062022753947865,0.644,0.676
16474809,0.227248,0.2107937996311056,0.643,0.676
13682756,0.227573,0.21110576753960217,0.643,0.675
8466189,0.227772,0.21129888797323165,0.642,0.675
17571542,0.228078,0.2115923816244511,0.642,0.674
6682250,0.228297,0.21180209666708824,0.641,0.674
17857406,0.228588,0.212080177202498,0.641,0.673
5955228,0.228824,0.21230240533218622,0.64,0.673
10061675,0.229103,0.2125690468652703,0.64,0.672
6580358,0.229351,0.21280346585659196,0.639,0.672
5695132,0.229622,0.21305909802124057,0.639,0.671
12356746,0.22988,0.2133049560148879,0.638,0.671
4035332,0.230141,0.21355022326193623,0.638,0.67
3622078,0.23041,0.21380053870719404,0.637,0.67
13796783,0.230669,0.21404252999582987,0.637,0.669
15521173,0.230941,0.21429230839872496,0.636,0.669
7892710,0.231201,0.21453596451868517,0.636,0.668
10160991,0.231473,0.2147897170350643,0.635,0.668
1479734,0.231719,0.21503047312626591,0.635,0.667
10900872,0.232007,0.2153002295050537,0.634,0.667
4623617,0.232247,0.21552621693128088,0.634,0.666
17458503,0.232542,0.21580300856502013,0.633,0.666
17997492,0.232776,0.21602303482102123,0.633,0.665
9603128,0.233078,0.21631003025965193,0.632,0.665
14259107,0.233299,0.21652103420395957,0.632,0.664
9872473,0.233615,0.2168250001812518,0.631,0.664
11716092,0.233822,0.21702016137585958,0.631,0.663
360417,0.234154,0.2173246643955145,0.63,0.663
5536078,0.234365,0.21752041633672126,0.63,0.662
13845429,0.234693,0.21783045089271208,0.629,0.662
7518692,0.2349,0.21802185279078093,0.629,0.661
11843492,0.235234,0.21833135030440903,0.628,0.661
13638860,0.23544,0.21852447073803852,0.628,0.66
1313315,0.235777,0.21884857580393227,0.627,0.66
6050708,0.235967,0.21902821647425783,0.627,0.659
4573055,0.23632,0.21935881975274032,0.626,0.659
15018032,0.236499,0.21953314370367505,0.626,0.658
3636003,0.236865,0.21987357485739512,0.625,0.658
11629926,0.237037,0.220039198722054,0.625,0.657
5062968,0.237411,0.22039375408991324,0.624,0.657
15103169,0.237576,0.22054643523363088,0.624,0.656
4235913,0.237958,0.22090303136246842,0.623,0.656
12617235,0.238119,0.22105485323840574,0.623,0.655
6640699,0.238507,0.22141574570614492,0.622,0.655
3717433,0.238669,0.22156445273637854,0.622,0.654
14952631,0.239057,0.22192658040155194,0.621,0.654
2373343,0.239213,0.222075180023313,0.621,0.653
3434539,0.239608,0.22245363377631272,0.62,0.653
6409714,0.239745,0.22258714250768172,0.62,0.652
18126994,0.24016,0.22298761499755243,0.619,0.652
14728108,0.240276,0.22310023278101213,0.619,0.651
461208,0.240714,0.2235218110357372,0.618,0.651
11798803,0.24081,0.22361455825177673,0.618,0.65
15814706,0.241269,0.2240576182010101,0.617,0.65
6927871,0.241346,0.22413001151150305,0.617,0.649
11256477,0.241825,0.224584295646117,0.616,0.649
14024602,0.241891,0.22464669996866357,0.616,0.648
12338088,0.242382,0.22511623610637843,0.615,0.648
6519154,0.242433,0.22516456991902206,0.615,0.647
2886686,0.242941,0.2256405505650894,0.614,0.647
3576328,0.242984,0.22568362136257852,0.614,0.646
779788,0.243501,0.2261901060148476,0.613,0.646
1117391,0.243515,0.2262038542993329,0.613,0.645
497636,0.244055,0.22672532243352153,0.613,0.644
9866263,0.244062,0.22673219657576418,0.612,0.644
2453001,0.244603,0.22724797206090813,0.612,0.643
16474900,0.244625,0.22726977598083403,0.611,0.643
17126332,0.245152,0.22777185688572893,0.611,0.642
17468282,0.245189,0.22780654982235982,0.61,0.642
8528445,0.245708,0.2282969232037477,0.61,0.641
12064419,0.245754,0.2283387050995663,0.609,0.641
13498259,0.246263,0.2288232247192007,0.609,0.64
10383341,0.246321,0.22887870119526835,0.608,0.64
9843872,0.246822,0.22935070772785163,0.608,0.639
6498290,0.246889,0.2294144009520687,0.607,0.639
9132512,0.247392,0.22987937222970053,0.607,0.638
11960197,0.247458,0.2299419376649559,0.606,0.638
13490427,0.247938,0.23040932563321995,0.606,0.637
10722142,0.248028,0.23049471536889038,0.605,0.637
9901219,0.248497,0.2309404605299373,0.605,0.636
14063590,0.2486,0.23104040411363708,0.604,0.636
7290053,0.249058,0.23147283062408888,0.604,0.635
13959882,0.249173,0.231583353942334,0.603,0.635
4217749,0.249612,0.23200643591567469,0.603,0.634
16292582,0.249747,0.23212984825062477,0.602,0.634
14220102,0.250178,0.2325412764046947,0.602,0.633
4430263,0.250323,0.23268144446136127,0.601,0.633
6154202,0.250755,0.23307735209114896,0.601,0.632
4740742,0.2509,0.2332135460343315,0.6,0.632
3035155,0.251327,0.23361466297503747,0.6,0.631
3848886,0.251479,0.2337578384689352,0.599,0.631
12850728,0.2519,0.23415315535212392,0.599,0.63
8226167,0.252058,0.23430288276284666,0.598,0.63
10366409,0.25247,0.23469293663088084,0.598,0.629
2891808,0.252639,0.2348542104524018,0.597,0.629
2293145,0.253034,0.235233953107072,0.597,0.628
3904173,0.253222,0.23540902891731455,0.596,0.628
4640642,0.253615,0.2357762584849337,0.596,0.627
12107198,0.253805,0.23596647888980454,0.595,0.627
8268334,0.254175,0.2363197453559933,0.595,0.626
6117153,0.25439,0.23651952511492036,0.594,0.626
18325073,0.254746,0.23686452112872342,0.594,0.625
5994175,0.254977,0.23708562146944995,0.593,0.625
11876359,0.255309,0.23741058580312402,0.593,0.624
17066537,0.255565,0.2376625660797062,0.592,0.624
15271584,0.255875,0.2379578319707226,0.592,0.623
6138168,0.256154,0.23821808269969047,0.591,0.623
6034766,0.256462,0.23850642074422793,0.591,0.622
4611144,0.256744,0.23877746602468622,0.59,0.622
761638,0.257034,0.2390562447151675,0.59,0.621
17542816,0.257336,0.2393419512521277,0.589,0.621
4678924,0.25761,0.2396073038835413,0.589,0.62
13824859,0.257929,0.23991271987521284,0.588,0.62
11011466,0.25819,0.24015965195358557,0.588,0.619
15211080,0.258524,0.2404739291442418,0.587,0.619
1547179,0.258781,0.24071328892530036,0.587,0.618
16759893,0.25912,0.24103728658272158,0.586,0.618
18196640,0.259359,0.24126816109444937,0.586,0.617
2728609,0.259717,0.24161251265741718,0.585,0.617
13554405,0.25993,0.24182437586950514,0.585,0.616
11164712,0.260316,0.24218435536522775,0.584,0.616
9047919,0.260523,0.24238182584199516,0.584,0.615
396281,0.260916,0.24275942032721454,0.583,0.615
13661175,0.261106,0.24294056471615566,0.583,0.614
1699898,0.261518,0.2433320148943329,0.582,0.614
17466172,0.261696,0.24350059249198666,0.582,0.613
14734716,0.26212,0.24390605947583055,0.581,0.613
9625655,0.262284,0.24406190916948814,0.581,0.612
17253973,0.262725,0.24447962071920176,0.58,0.612
7173927,0.262874,0.24462456845289643,0.58,0.611
11362811,0.26333,0.24506880989532775,0.579,0.611
10356373,0.263454,0.24518846293373892,0.579,0.61
4305305,0.263937,0.24564564709711148,0.578,0.61
601111,0.264046,0.24575370002048816,0.578,0.609
10629608,0.264546,0.24622941214537414,0.577,0.609
14352343,0.264638,0.24632022600890793,0.577,0.608
13575382,0.265156,0.2468144660953073,0.576,0.608
11192570,0.265233,0.24688804089899818,0.576,0.607
3583928,0.265767,0.24739882189016893,0.575,0.607
149054,0.265828,0.2474571983949952,0.575,0.606
10616671,0.26638,0.24797592761313403,0.574,0.606
7634782,0.266433,0.2480276447926627,0.574,0.605
10809669,0.266994,0.24856318343675426,0.573,0.605
18116375,0.267033,0.24859938009200072,0.573,0.604
5663839,0.267609,0.24913846321568614,0.572,0.604
18088015,0.267647,0.24917245799724552,0.572,0.603
6890168,0.268226,0.2497373191543409,0.571,0.603
14639804,0.268236,0.24974687850839705,0.571,0.602
10293622,0.268833,0.2503225879212191,0.571,0.601
12718169,0.268844,0.2503326306134017,0.57,0.601
16458153,0.269434,0.2508996399399479,0.57,0.6
8253672,0.269464,0.2509286402275341,0.569,0.6
4650980,0.270034,0.2514780345645835,0.569,0.599
9943744,0.270085,0.2515237368696499,0.568,0.599
9167398,0.27065,0.25205771809088956,0.568,0.598
4246359,0.270708,0.25210965008736336,0.567,0.598
12558900,0.27126,0.25263879792733873,0.567,0.597
16698701,0.271332,0.2527092041810896,0.566,0.597
16824630,0.271862,0.2532211666654583,0.566,0.596
7050892,0.271957,0.25331149719086565,0.565,0.596
1239746,0.272475,0.253804931713721,0.565,0.595
2070419,0.272584,0.25391207166508106,0.564,0.595
9654099,0.273074,0.2543899856636541,0.564,0.594
17055946,0.273213,0.25452601849412787,0.563,0.594
487469,0.273674,0.2549764359237303,0.563,0.593
7637279,0.273842,0.25513738751983367,0.562,0.593
1717781,0.274282,0.2555642287897133,0.562,0.592
13392331,0.274474,0.2557490250667208,0.561,0.592
5043440,0.274889,0.256153364261603,0.561,0.591
590127,0.275106,0.2563584070356846,0.56,0.591
569701,0.275507,0.2567438423393995,0.56,0.59
1991508,0.275741,0.25696123708782337,0.559,0.59
5322687,0.276131,0.257335716727339,0.559,0.589
17722534,0.276376,0.2575685782958088,0.558,0.589
5991923,0.276754,0.2579289337211853,0.558,0.588
9581051,0.277013,0.2581783898986628,0.557,0.588
14880269,0.277366,0.2585234933209384,0.557,0.587
6644621,0.277652,0.25879604232001224,0.556,0.587
15429454,0.277994,0.2591194492308345,0.556,0.586
5951018,0.278292,0.2594039205703605,0.555,0.586
14314137,0.278613,0.25971680145087367,0.555,0.585
15592411,0.278934,0.2600260304433204,0.554,0.585
8187418,0.279246,0.26031549627681955,0.554,0.584
1404792,0.279577,0.2606333179470696,0.553,0.584
3349858,0.279871,0.2609155874129085,0.553,0.583
6639493,0.280221,0.2612520981573808,0.552,0.583
6968564,0.280497,0.2615170748591405,0.552,0.582
8393014,0.280867,0.2618721135651262,0.551,0.582
11700467,0.281124,0.26211990491127923,0.551,0.581
9474681,0.281515,0.2624977142134437,0.55,0.581
10562506,0.281755,0.2627241849777973,0.55,0.58
13873831,0.282163,0.2631183203677881,0.549,0.58
8385921,0.282383,0.2633298076502222,0.549,0.579
14186432,0.282814,0.2637456932559026,0.548,0.579
9572860,0.283015,0.2639368803370263,0.548,0.578
7616464,0.283466,0.2643693068474781,0.547,0.578
12999030,0.283653,0.2645452956297372,0.547,0.577
4739650,0.284119,0.264992007467037,0.546,0.577
3298134,0.284289,0.26515516093682745,0.546,0.576
9839079,0.284774,0.2656246970745423,0.545,0.576
10724546,0.284921,0.2657663688498244,0.545,0.575
7463540,0.285431,0.2662591589218445,0.544,0.575
505185,0.285558,0.2663790267772007,0.544,0.574
6857326,0.286089,0.26689147259969587,0.543,0.574
5392040,0.286194,0.2669930810147201,0.543,0.573
16459884,0.286748,0.2675262566724157,0.542,0.573
18239268,0.286839,0.2676085852666187,0.542,0.572
14420354,0.287409,0.2681614703790257,0.541,0.572
13134963,0.287473,0.2682254858286604,0.541,0.571
18188780,0.288072,0.2688085527218515,0.54,0.571
4479515,0.288106,0.26884383640508136,0.54,0.57
8125087,0.288736,0.2694487609224347,0.539,0.57
11591521,0.288751,0.26946358329164544,0.539,0.569
1566907,0.289401,0.2700761338105492,0.538,0.569
13537986,0.28941,0.27008472648835247,0.538,0.568
4445630,0.290057,0.2707073734036751,0.538,0.567
6749522,0.290069,0.27071945685683607,0.537,0.567
5083951,0.290709,0.27133141662914084,0.537,0.566
10667934,0.290737,0.27135848356422126,0.536,0.566
9101565,0.29134,0.27195685616474957,0.536,0.565
13740318,0.291408,0.27202312719230765,0.535,0.565
4115835,0.29198,0.27258379941897387,0.535,0.564
2531468,0.292079,0.2726756873672331,0.534,0.564
736082,0.29263,0.27321219268757746,0.534,0.563
4981089,0.292753,0.27332985866924664,0.533,0.563
930117,0.293284,0.27384198226632417,0.533,0.562
17391539,0.293427,0.2739788206603419,0.532,0.562
18184274,0.293936,0.2744732755636864,0.532,0.561
8208171,0.294104,0.274636858667367,0.531,0.561
16718715,0.294584,0.2751059651711916,0.531,0.56
8859526,0.294782,0.27529849485822216,0.53,0.56
8916046,0.295237,0.2757401584973125,0.53,0.559
5224423,0.295461,0.27596378293714374,0.529,0.559
9657826,0.295887,0.2763758018378127,0.529,0.558
8304617,0.296142,0.2766251506068176,0.528,0.558
15750223,0.296541,0.2770129488969284,0.528,0.557
11814455,0.296825,0.2772944665034595,0.527,0.557
12547192,0.297196,0.2776514922661872,0.527,0.556
10410839,0.297509,0.2779538471163913,0.526,0.556
438549,0.297858,0.27829153935406153,0.526,0.555
3584577,0.298195,0.2786276204646437,0.525,0.555
942843,0.298514,0.2789330901605515,0.525,0.554
13949564,0.298883,0.27929419744523576,0.524,0.554
7722300,0.299164,0.2795760909814208,0.524,0.553
12792729,0.299572,0.27997489863996705,0.523,0.553
17116278,0.299827,0.28022059552090556,0.523,0.552
18179588,0.300262,0.28064222747986695,0.522,0.552
17980512,0.300498,0.28086655007476974,0.522,0.551
12620862,0.300954,0.28130144698008996,0.521,0.551
17297047,0.30117,0.28151400834724943,0.521,0.55
17690657,0.301648,0.2819726962292376,0.52,0.55
7156559,0.301843,0.28216297033834475,0.52,0.549
15640402,0.302344,0.282642710280951,0.519,0.549
7908797,0.302515,0.28281343604805564,0.519,0.548
9309741,0.303041,0.2833203503342149,0.518,0.548
1460415,0.303187,0.2834654054763821,0.518,0.547
2173178,0.303739,0.284003199698397,0.517,0.547
16288053,0.303856,0.28411882491908785,0.517,0.546
15104885,0.304439,0.2846976491776136,0.516,0.546
513132,0.304519,0.28477380178464545,0.516,0.545
11289691,0.305141,0.2853816800349937,0.515,0.545
17522112,0.305189,0.2854302823688187,0.515,0.544
2848565,0.305845,0.2860730683727428,0.514,0.544
6355844,0.30586,0.28608826667160747,0.514,0.543
1701061,0.30654,0.28674775469301184,0.514,0.542
13358333,0.30655,0.2867571529343592,0.513,0.542
6617666,0.307215,0.28740880013726805,0.513,0.541
5291019,0.307256,0.2874517635262846,0.512,0.541
5501934,0.307909,0.28807134930013983,0.512,0.54
8185473,0.307965,0.28812773874822406,0.511,0.54
11161750,0.308587,0.2887354021816272,0.511,0.539
18601785,0.308674,0.28881912708597324,0.51,0.539
7542473,0.309269,0.2894010124859664,0.51,0.538
11171995,0.309386,0.28951529510075047,0.509,0.538
15773420,0.309945,0.2900681265089212,0.509,0.537
796302,0.310099,0.29022086135687514,0.508,0.537
6332564,0.310633,0.29073679795472784,0.508,0.536
10058348,0.310814,0.2909162775123446,0.507,0.536
13275527,0.311308,0.2914070268233864,0.507,0.535
17665831,0.311531,0.291630919784399,0.506,0.535
13749732,0.311999,0.2920788131148967,0.506,0.534
7720675,0.312249,0.2923226303475658,0.505,0.534
9193374,0.312682,0.29275210312502264,0.505,0.533
834341,0.312969,0.29303061329432256,0.504,0.533
1159917,0.313367,0.29342695055800044,0.504,0.532
2790760,0.31369,0.2937444500028329,0.503,0.532
16657185,0.314056,0.2941034091180664,0.503,0.531
8951671,0.314413,0.29445001625895756,0.502,0.531
13757932,0.314752,0.2947813713967478,0.502,0.53
7263119,0.315138,0.2951497287533287,0.501,0.53
9362505,0.31546,0.29546089109828116,0.501,0.529
13615948,0.315864,0.29585239498069466,0.5,0.529
5266560,0.316162,0.29614202192690264,0.5,0.528
10645689,0.316593,0.2965568871520939,0.499,0.528
7246771,0.316873,0.2968247101783759,0.499,0.527
4303912,0.317322,0.297254021843124,0.498,0.527
9670529,0.317583,0.2975089558527011,0.498,0.526
11149432,0.318054,0.2979682881855245,0.497,0.526
6295021,0.318287,0.2981947589498781,0.497,0.525
8188961,0.318787,0.29868115821778196,0.496,0.525
8050439,0.318996,0.29888217317414323,0.496,0.524
4052408,0.319522,0.29939665975761665,0.495,0.524
17342297,0.319702,0.29957119852549646,0.495,0.523
14786171,0.320259,0.3001126983398141,0.494,0.523
15776513,0.320411,0.3002617812997016,0.494,0.522
14789228,0.320997,0.3008404981497548,0.493,0.522
6366308,0.321113,0.30095392149675854,0.493,0.521
4554193,0.321737,0.30156308864877723,0.492,0.521
727028,0.321824,0.3016477265251399,0.492,0.52
388296,0.322478,0.30228653841558,0.491,0.52
6184633,0.322531,0.3023430889763731,0.491,0.519
2661925,0.323222,0.30301664750768037,0.49,0.519
9101094,0.323247,0.3030400625546944,0.49,0.518
16923564,0.323963,0.30373864726010386,0.49,0.517
18226653,0.323967,0.30374305100747806,0.489,0.517
16251193,0.324695,0.3044388430926014,0.489,0.516
11269294,0.324714,0.3044542562084111,0.488,0.516
13397423,0.325433,0.3051406500521871,0.488,0.515
6232863,0.325462,0.30516803921268515,0.487,0.515
7315585,0.326146,0.3058440681388609,0.487,0.514
6054170,0.326213,0.3059098021240563,0.486,0.514
13528587,0.326854,0.3065490973526228,0.486,0.513
8338054,0.326965,0.3066575262056534,0.485,0.513
1187522,0.327584,0.30725573769347286,0.485,0.512
14597653,0.327718,0.30738817234011645,0.484,0.512
7608010,0.328306,0.3079640428656473,0.484,0.511
