,P,Exp P,Log P,Log Exp P
7671711,0.2567439,0.23568761465813393,0.59,0.628
14130596,0.2568333,0.23577626028276472,0.59,0.627
18760766,0.2573357,0.2362767631870202,0.589,0.627
11003820,0.2573778,0.23631978313857013,0.589,0.626
19110196,0.2579289,0.23685605084815214,0.588,0.626
17336007,0.2579356,0.23686453221627243,0.588,0.625
129708,0.258482,0.2374105586084507,0.588,0.624
10526660,0.2585235,0.2374477540059903,0.587,0.624
17063895,0.2590519,0.2379578623151049,0.587,0.623
8043740,0.2591195,0.23802540670459302,0.586,0.623
7988949,0.2596064,0.23850639224365602,0.586,0.622
5495778,0.2597168,0.23861409540026796,0.585,0.622
11374273,0.2601682,0.23905619948668308,0.585,0.621
12898904,0.2603155,0.23919394507976932,0.584,0.621
13182493,0.2607328,0.23960728404418608,0.584,0.62
6100722,0.2609156,0.2397854438672913,0.583,0.62
9999941,0.2612951,0.24015964591616504,0.583,0.619
16734790,0.2615171,0.24037469458133565,0.582,0.619
10952475,0.2618628,0.24071328510261997,0.582,0.618
10791853,0.26212,0.24096455840632844,0.581,0.618
6907105,0.2624392,0.2412682016035508,0.581,0.617
2263115,0.2627242,0.24155334928716143,0.58,0.617
12860440,0.2629969,0.2418243443263786,0.58,0.616
13270837,0.2633298,0.24215935836713023,0.579,0.616
16925165,0.2635513,0.24238181545626133,0.579,0.615
14583983,0.2639369,0.2427649587064667,0.578,0.615
2847379,0.2641185,0.24294056390062002,0.578,0.614
14851433,0.2645453,0.24336202658510384,0.577,0.614
8958651,0.2646839,0.24350058965945467,0.577,0.613
6637011,0.2651552,0.24396486792517227,0.576,0.613
4318376,0.2652549,0.24406194382534432,0.576,0.612
1257487,0.2657664,0.24456714724687126,0.575,0.612
7410106,0.2658226,0.24462457530570988,0.575,0.611
4944071,0.2663791,0.2451657989954586,0.574,0.611
15897748,0.2664018,0.2451884841005514,0.574,0.61
10103861,0.2669793,0.2457536702098689,0.574,0.609
18565024,0.2669931,0.24576588133625896,0.573,0.609
14171068,0.2675623,0.24632018472624137,0.573,0.608
18272155,0.2676086,0.24636473745516244,0.572,0.608
3794263,0.2681462,0.2468880276496688,0.572,0.607
546824,0.2682255,0.2469598127232171,0.571,0.607
12112096,0.2687322,0.2474571478875722,0.571,0.606
7656602,0.2688439,0.24756755895087315,0.57,0.606
15876383,0.269308,0.2480275965325306,0.57,0.605
17221653,0.2694636,0.24818690319397083,0.569,0.605
8450095,0.2698844,0.24859937358454395,0.569,0.604
4340846,0.2700848,0.24879587564352382,0.568,0.604
11757024,0.2704624,0.2491724790436123,0.568,0.603
10954324,0.2707074,0.2494120010541421,0.567,0.603
13487703,0.2710469,0.24974686181715663,0.567,0.602
3315461,0.2713314,0.25002756444639096,0.566,0.602
15003734,0.2716332,0.2503225729977559,0.566,0.601
7392613,0.2719569,0.25063873387684255,0.565,0.601
18324438,0.2722255,0.2508996636779892,0.565,0.6
5123279,0.2725838,0.2512480639744488,0.564,0.6
3531295,0.2728123,0.2514780316726985,0.564,0.599
17729543,0.2732122,0.25186894099491763,0.563,0.599
4276223,0.2734022,0.25205772807446275,0.563,0.598
990076,0.273842,0.2524940076068675,0.562,0.598
1896603,0.2739911,0.252638803975861,0.562,0.597
5597949,0.2744733,0.2531124321835425,0.561,0.597
5709871,0.274583,0.25322120828431427,0.561,0.596
1134283,0.2751061,0.2537279955757914,0.56,0.596
8662151,0.2751887,0.2538049409998225,0.56,0.595
11430347,0.2757402,0.2543441209864097,0.559,0.595
14973583,0.2757867,0.2543900021223857,0.559,0.594
15835181,0.2763758,0.2549742457636844,0.558,0.594
19126763,0.276378,0.254976442744583,0.558,0.593
2093787,0.2769731,0.2555642117738352,0.558,0.592
1149279,0.277013,0.25560186700458615,0.557,0.592
9000863,0.277565,0.2561533603027215,0.557,0.591
6468734,0.2776515,0.25624088189061345,0.556,0.591
12806019,0.2781617,0.25674383723866273,0.556,0.59
8090322,0.2782916,0.25687514516679016,0.555,0.59
13761124,0.2787502,0.25733569367423803,0.555,0.589
14170183,0.2789331,0.25751564173760955,0.554,0.589
467784,0.2793591,0.2579289296094473,0.554,0.588
11309838,0.2795762,0.25814321188593237,0.553,0.588
6810880,0.2799572,0.2585234939517116,0.553,0.587
18663076,0.2802207,0.25878805132596994,0.552,0.587
8461036,0.280558,0.2591194888861889,0.552,0.586
274723,0.2808666,0.2594248692310986,0.551,0.586
7956678,0.2811627,0.25971681222772125,0.551,0.585
1183073,0.2815141,0.26006092074754167,0.55,0.585
5289330,0.2817712,0.2603155150688876,0.55,0.584
11071284,0.282163,0.26069916924488334,0.549,0.584
19500093,0.2823785,0.260915597409688,0.549,0.583
10527851,0.2828135,0.2613476873506117,0.548,0.583
8391909,0.2829822,0.2615170592501224,0.548,0.582
15016496,0.2834654,0.2619882350140101,0.547,0.582
15587963,0.2835989,0.26211995168276986,0.547,0.581
993088,0.284119,0.26263460723141885,0.546,0.581
2120827,0.28421,0.2627241725224723,0.546,0.58
19108479,0.2847738,0.2632777095237691,0.545,0.58
4727281,0.2848275,0.2633298239543878,0.545,0.579
11377662,0.2854303,0.2639261254443394,0.544,0.579
15201954,0.2854423,0.2639368548859374,0.544,0.578
15446118,0.2860553,0.26454531640969997,0.544,0.577
4372979,0.2860883,0.2645786798638117,0.543,0.577
1515288,0.2866751,0.2651551574330966,0.543,0.576
5355116,0.2867478,0.26522842419143694,0.542,0.576
3743196,0.2872963,0.26576637795612723,0.542,0.575
3903638,0.2874088,0.26587638027879584,0.541,0.575
16992867,0.2879108,0.2663790290713709,0.541,0.574
3464488,0.2880714,0.26654385373134726,0.54,0.574
14146638,0.2885331,0.2669931107788277,0.54,0.573
19517164,0.2887354,0.2671926783925498,0.539,0.573
7352890,0.2891555,0.2676085719859185,0.539,0.572
2167237,0.289401,0.26784809399644827,0.538,0.572
14680293,0.2897883,0.26822546378522233,0.538,0.571
13323068,0.2900682,0.2684997798420769,0.537,0.571
8910300,0.2904259,0.26884378617673926,0.537,0.57
15203238,0.290737,0.2691530495576558,0.536,0.57
14623798,0.2910426,0.2694635391604692,0.536,0.569
4029275,0.2914072,0.2698252746200577,0.535,0.569
3683342,0.2916725,0.27008472273641226,0.535,0.568
4563879,0.2920788,0.27048160989037884,0.534,0.568
2103732,0.292314,0.2707073369045684,0.534,0.567
1942538,0.2927521,0.27114198147444396,0.533,0.567
1962755,0.2929413,0.27133138166493753,0.533,0.566
3730495,0.293427,0.2718151772958476,0.532,0.566
2267540,0.2935741,0.27195685701751976,0.532,0.565
3555484,0.2941034,0.27247330080643506,0.531,0.565
13797496,0.2942174,0.27258381405489407,0.531,0.564
8942824,0.2947814,0.2731434310730964,0.53,0.564
1417206,0.2948479,0.2732121505919024,0.53,0.563
14125049,0.2954609,0.2738285825579949,0.529,0.563
7435022,0.295474,0.2738419688137029,0.529,0.562
6341614,0.2961091,0.2744732687202954,0.529,0.561
9199218,0.296142,0.2745060701560378,0.528,0.561
10010477,0.2967421,0.275105999219101,0.528,0.56
6563572,0.2968247,0.2751856014572421,0.527,0.56
12542688,0.297387,0.2757401603101197,0.527,0.559
9751756,0.297509,0.2758590016489619,0.526,0.559
2792574,0.2980191,0.27637580308593046,0.526,0.558
12971351,0.2981948,0.276552992150034,0.525,0.558
7584317,0.2986583,0.27701292754653334,0.525,0.557
12801886,0.2988822,0.2772423332264136,0.524,0.557
11839311,0.2992969,0.2776515336919283,0.524,0.556
14982091,0.2995712,0.277919207713508,0.523,0.556
10673185,0.2999529,0.27829157042953634,0.523,0.555
16765433,0.3002618,0.27859659312639273,0.522,0.555
14153347,0.3006034,0.27893308885193646,0.522,0.554
11007497,0.300954,0.27927571568696474,0.521,0.554
12427581,0.3012502,0.2795760889591287,0.521,0.553
19074040,0.3016479,0.2799718009837774,0.52,0.553
16420637,0.3018941,0.280220570751113,0.52,0.552
138754,0.3023431,0.2806645652629526,0.519,0.552
16307389,0.3025487,0.2808665853204685,0.519,0.551
332251,0.3030401,0.2813584535788666,0.518,0.551
14197058,0.3031973,0.28151403048203705,0.518,0.55
4525882,0.3037387,0.28205310828346614,0.517,0.55
9617356,0.3038478,0.2821630084209767,0.517,0.549
15001631,0.3044388,0.28275159493149354,0.516,0.549
11763572,0.3045019,0.2828134169521294,0.516,0.548
16486078,0.3051407,0.28345651924447973,0.515,0.548
121912,0.3051494,0.28346540935323233,0.515,0.547
15844552,0.3058064,0.2841188323465483,0.515,0.546
4428062,0.3058441,0.2841539840409264,0.514,0.546
11363733,0.3064741,0.2847737881172354,0.514,0.545
2337505,0.3065491,0.2848479234494194,0.513,0.545
7805853,0.3071466,0.28543027666529364,0.513,0.544
6749802,0.3072558,0.2855431401723884,0.512,0.544
14099766,0.3078006,0.286088246898144,0.512,0.543
16470597,0.3079641,0.2862514365955911,0.511,0.543
7188203,0.3084618,0.28674774990836543,0.511,0.542
6694988,0.308674,0.2869540106499415,0.51,0.542
9102768,0.3091304,0.28740878569595807,0.51,0.541
17575479,0.3093856,0.2876661901091511,0.509,0.541
7859590,0.3098005,0.28807135426092184,0.509,0.54
11664541,0.3100988,0.28837106332955825,0.508,0.54
3206531,0.3104639,0.2887354045106777,0.508,0.539
12533605,0.3108136,0.2890760387351235,0.507,0.539
13716239,0.3111403,0.2894009875378047,0.507,0.538
14756500,0.3115301,0.2897885247498073,0.506,0.538
12866544,0.3118092,0.2900681544348818,0.506,0.537
11541885,0.3122483,0.2905073462442918,0.505,0.537
11495409,0.3124805,0.2907368030167511,0.505,0.536
4892834,0.3129681,0.2912291822009396,0.504,0.536
19304689,0.3131452,0.29140703546857055,0.504,0.535
17412621,0.3136897,0.29194570452936736,0.503,0.535
805034,0.313823,0.29207880069776115,0.503,0.534
8409855,0.3144127,0.2926698396520718,0.502,0.534
8726440,0.3144909,0.29275209870432284,0.502,0.533
6769751,0.3151376,0.2933921354419309,0.501,0.533
91190,0.3151711,0.2934269805808347,0.501,0.532
5402651,0.3158479,0.2941033952347178,0.501,0.531
14146684,0.3158641,0.294119898137747,0.5,0.531
10841113,0.3165259,0.294781393758551,0.5,0.53
11062568,0.3165921,0.29484628133392915,0.499,0.53
14466240,0.3172063,0.29546092505975535,0.499,0.529
7812670,0.3173219,0.2955739418445872,0.498,0.529
961602,0.317896,0.29614204023090984,0.498,0.528
14063848,0.3180534,0.2962930188019669,0.497,0.528
5442815,0.3185878,0.2968246881794355,0.497,0.527
11274570,0.3187867,0.2970256863853707,0.496,0.527
17529455,0.3192688,0.29750897109049035,0.496,0.526
16028307,0.3195215,0.29776254356025555,0.495,0.526
1743946,0.3199594,0.29819478677891637,0.495,0.525
14542519,0.3202582,0.2984931163479188,0.494,0.525
7390300,0.3206433,0.2988821863372926,0.494,0.524
9510562,0.3209963,0.299237126483869,0.493,0.524
12659823,0.3213388,0.2995711697656189,0.493,0.523
15852884,0.3217363,0.29995870697762156,0.492,0.523
9563497,0.322042,0.3002617881564745,0.492,0.522
9853878,0.322478,0.30069602398571776,0.491,0.522
15492818,0.3227287,0.3009539393247012,0.491,0.521
6984844,0.3232214,0.3014428953060941,0.49,0.521
1102220,0.323424,0.30164772545545715,0.49,0.52
17516737,0.3239665,0.3021826136654051,0.489,0.52
3652890,0.3241258,0.3023430954561632,0.489,0.519
2335368,0.3247134,0.30293209070731236,0.488,0.519
4130984,0.324822,0.3030400493268195,0.488,0.518
8178454,0.3254618,0.3036813633789035,0.487,0.518
11481935,0.3255167,0.303738638160005,0.487,0.517
19297430,0.3262121,0.3044375335486647,0.486,0.517
16475818,0.3262132,0.3044388108631407,0.486,0.516
13382629,0.3269139,0.30514061852880553,0.486,0.515
719594,0.3269644,0.3051921198484758,0.485,0.515
7474844,0.3276239,0.30584406115699964,0.485,0.514
12625884,0.3277178,0.305937560576639,0.484,0.514
8239680,0.3283299,0.3065490876551439,0.484,0.513
9227955,0.3284734,0.3066916359506597,0.483,0.513
8928078,0.3290415,0.3072557491158174,0.483,0.512
5075343,0.3292305,0.30744218593672673,0.482,0.512
4096890,0.3297579,0.30796404553902007,0.482,0.511
3115705,0.3299895,0.30818997692352573,0.481,0.511
12853904,0.3304839,0.30867397692475196,0.481,0.51
18828108,0.3307502,0.308940833465067,0.48,0.51
18331680,0.3311887,0.3093855432730131,0.48,0.509
16201263,0.3315126,0.3097097767795877,0.479,0.509
9629420,0.3319088,0.31009874458380343,0.479,0.508
8791676,0.3322768,0.31046298357976476,0.478,0.508
2476396,0.332629,0.310813631949702,0.478,0.507
8841292,0.3330428,0.3112249272109573,0.477,0.507
17873582,0.3333458,0.3115301031855508,0.477,0.506
11082260,0.3338106,0.311996578432167,0.476,0.506
6605151,0.3340606,0.3122482604765078,0.476,0.505
8829772,0.3345801,0.3127709375600657,0.475,0.505
12986511,0.3347722,0.312968052729994,0.475,0.504
14001312,0.3353514,0.3135417713000108,0.474,0.504
1924489,0.3354963,0.3136895310385885,0.474,0.503
1687798,0.3361244,0.3143199623713374,0.473,0.503
7510901,0.3362159,0.31441264430971216,0.473,0.502
1838987,0.3368994,0.31509774470203167,0.472,0.502
6404335,0.3369394,0.3151374436359441,0.472,0.501
8932401,0.3376648,0.31586392901728433,0.472,0.5
7368465,0.3376759,0.31587568031046304,0.471,0.5
16939887,0.3384003,0.3165920493611537,0.471,0.499
4703968,0.3384543,0.3166500905309408,0.47,0.499
10839033,0.3391268,0.3173219068527104,0.47,0.498
9127708,0.3392346,0.31743052967574503,0.469,0.498
10748639,0.3398681,0.3180533993067963,0.469,0.497
11872304,0.3400167,0.3181995240828448,0.468,0.497
6705351,0.3406047,0.3187865778159905,0.468,0.496
3277377,0.3408005,0.3189884445957693,0.467,0.496
11793534,0.3413392,0.3195214423802929,0.467,0.495
14954864,0.341586,0.31976852609252027,0.466,0.495
10801023,0.3420703,0.3202580440922826,0.466,0.494
17291117,0.3423734,0.32056526377003763,0.465,0.494
15624967,0.3428073,0.32099628076680153,0.465,0.493
7472303,0.3431627,0.3213512209133779,0.464,0.493
16828392,0.3435454,0.32173625458900773,0.464,0.492
3384258,0.3439538,0.3221533233116943,0.463,0.492
4257208,0.3442736,0.32247796555890124,0.463,0.491
10467115,0.3447467,0.32294944787826313,0.462,0.491
1723927,0.3450134,0.32322136258390294,0.462,0.49
16414709,0.3455414,0.3237550756645331,0.461,0.49
13041867,0.3457476,0.32396644566401295,0.461,0.489
1567362,0.3463379,0.32455319284168443,0.46,0.489
15491646,0.3464913,0.3247132658918102,0.46,0.488
13649759,0.3471364,0.3253706230137121,0.459,0.488
8262746,0.3472268,0.32546182326729484,0.459,0.487
762985,0.3479367,0.3261671563209133,0.458,0.487
8890385,0.3479833,0.32621206669788766,0.458,0.486
10985820,0.3487289,0.32696404727616774,0.458,0.485
17632072,0.3487386,0.3269733461255527,0.457,0.485
7698848,0.3494695,0.3277178160947142,0.457,0.484
10806538,0.3495426,0.32779251344526766,0.456,0.484
4253526,0.3502153,0.32847327096836887,0.456,0.483
18554093,0.3503483,0.328604170155864,0.455,0.483
7550988,0.3509699,0.32923046298971087,0.455,0.482
17543209,0.351156,0.3294181771250962,0.454,0.482
8886793,0.3517189,0.3299894432513192,0.454,0.481
3544262,0.3519655,0.33023892831476137,0.453,0.481
16756544,0.3524797,0.3307501606606148,0.453,0.48
10803896,0.3527769,0.3310438918975038,0.452,0.48
18247541,0.3532363,0.3315126152175977,0.452,0.479
15208499,0.3535901,0.33186479636490607,0.451,0.479
8077559,0.354001,0.33227680692226785,0.451,0.478
9376015,0.3544052,0.33267849677866396,0.45,0.478
17557775,0.3547754,0.33304278686720434,0.45,0.477
5113789,0.3552222,0.3334971531725886,0.449,0.477
16548437,0.3555291,0.3338105550524072,0.449,0.476
7825260,0.356041,0.33433435617270396,0.448,0.476
4215102,0.3562876,0.3345800603852973,0.448,0.475
3390744,0.3568618,0.3351621070456973,0.447,0.475
18725969,0.3570492,0.3353513539584538,0.447,0.474
19329442,0.3576845,0.3359921570847474,0.446,0.474
11983246,0.3578141,0.3361243846792975,0.446,0.473
12436656,0.358509,0.336812244070885,0.445,0.473
19326489,0.358597,0.3368992547329866,0.445,0.472
552183,0.3593354,0.3376377468704007,0.444,0.472
14772870,0.3593707,0.337675861934363,0.444,0.471
13478626,0.360137,0.33845430846858476,0.444,0.47
16751722,0.3601638,0.3384811320725797,0.443,0.47
11166005,0.3609055,0.3392344921504938,0.443,0.469
17733940,0.3609941,0.3393239552563892,0.442,0.469
17997946,0.3616846,0.3400165151652482,0.442,0.468
16187852,0.3618262,0.3401610560713465,0.441,0.468
8104477,0.3624637,0.340800326420269,0.441,0.467
11958871,0.3626603,0.34099647083119555,0.44,0.467
5973794,0.363248,0.3415859770081351,0.44,0.466
9300625,0.3634965,0.34184062242206004,0.439,0.466
12130273,0.3640257,0.3423734158362675,0.439,0.465
14009921,0.3643344,0.3426891679747218,0.438,0.465
7012338,0.364816,0.34316264290466625,0.438,0.464
7387712,0.3651742,0.34352172155014477,0.437,0.464
6772092,0.3656013,0.3439537603984894,0.437,0.463
11956062,0.366016,0.3443656176781141,0.436,0.463
8535871,0.3663835,0.34474661503999987,0.436,0.462
12727165,0.3668597,0.34522509704269,0.435,0.462
6400130,0.3671802,0.3455413601069347,0.435,0.461
1420735,0.3677054,0.34606163583927785,0.434,0.461
15689539,0.3679777,0.3463378934141359,0.434,0.46
14022248,0.3685531,0.34691922477842935,0.433,0.46
10818414,0.3687697,0.3471363171467615,0.433,0.459
622743,0.3694027,0.34777451455152414,0.432,0.459
2240574,0.3695654,0.3479365291196534,0.432,0.458
8927160,0.3702543,0.3486335340828887,0.431,0.458
606334,0.3703565,0.34873863151796974,0.431,0.457
16186966,0.3711078,0.34949975766789765,0.43,0.457
818842,0.3711506,0.34954252215655235,0.43,0.456
10934850,0.3719473,0.35034830322055943,0.43,0.455
611859,0.3719633,0.3503647550310096,0.429,0.455
16402919,0.3727511,0.3511559747099909,0.429,0.454
15358879,0.3728207,0.3512293436534893,0.428,0.454
4063670,0.3735513,0.35196543443968864,0.428,0.453
17472486,0.3736802,0.3520961803494467,0.427,0.453
14794999,0.3743467,0.3527768356873899,0.427,0.452
13589549,0.3745416,0.3529743595979504,0.426,0.452
10955923,0.3751454,0.35359002517535737,0.426,0.451
2559751,0.375405,0.3538559620492498,0.425,0.451
10216351,0.3759547,0.3544051561813284,0.425,0.45
10487654,0.3762704,0.35472325857841847,0.424,0.45
9517473,0.3767644,0.35522212652014473,0.424,0.449
11523142,0.3771379,0.35559765697607343,0.423,0.449
14330763,0.3775807,0.35604103837696455,0.423,0.448
2732241,0.3780072,0.35647277066983496,0.422,0.448
12692182,0.378392,0.3568617895666297,0.422,0.447
4281683,0.3788786,0.3573448699014332,0.421,0.447
13036678,0.3792131,0.3576844311817192,0.421,0.446
14715745,0.379752,0.3582258592417841,0.42,0.446
2785983,0.3800258,0.3585089632222332,0.42,0.445
11572411,0.3806277,0.3591250886328515,0.419,0.445
10557217,0.3808285,0.3593354367807506,0.419,0.444
5523216,0.3815048,0.3600092968056817,0.418,0.444
17048116,0.3816549,0.3601638007646924,0.418,0.443
3787013,0.3823844,0.36091000788154126,0.417,0.443
14582077,0.3824676,0.36099405517405864,0.417,0.442
14496478,0.3832658,0.3618045878479162,0.416,0.442
9643824,0.3832881,0.36182620000884924,0.416,0.441
4558487,0.3841149,0.36266028636164327,0.416,0.44
19309097,0.3841494,0.36269487603765194,0.415,0.44
8842842,0.3849361,0.3634963142324408,0.415,0.439
17381959,0.3850349,0.3635924193736111,0.414,0.439
10657678,0.3857643,0.3643342836212417,0.414,0.438
8503098,0.3859225,0.3644913933017833,0.413,0.438
641960,0.3866029,0.36517414343546706,0.413,0.437
7438226,0.3868121,0.36538541124978885,0.412,0.437
4485022,0.3874255,0.36601594476769583,0.412,0.436
19401157,0.3877038,0.36630119463646454,0.411,0.436
15073603,0.3882625,0.3668597387105071,0.411,0.435
8530110,0.3885975,0.36720313193422094,0.41,0.435
14996269,0.3891017,0.36770542307874277,0.41,0.434
3813793,0.3894934,0.3680904056617935,0.409,0.434
7280959,0.389957,0.36855304896498187,0.409,0.433
17023143,0.3903912,0.3689997002909314,0.408,0.433
178801,0.3907853,0.36940266746180345,0.408,0.432
5570721,0.3912912,0.3699177828436638,0.407,0.432
12628777,0.3916121,0.37025422747662845,0.407,0.431
885520,0.3921933,0.37083259547133773,0.406,0.431
10625966,0.3924654,0.371107780102036,0.406,0.43
9642386,0.3930973,0.37174429145169036,0.405,0.43
12376407,0.3933168,0.3719632231528679,0.405,0.429
15776075,0.3940035,0.3726579800426255,0.404,0.429
9366600,0.3941654,0.3728207099068613,0.404,0.428
13998326,0.3949117,0.37357437654024966,0.403,0.428
12306762,0.3950168,0.37368013817885815,0.403,0.427
11357576,0.3958221,0.3744948093516178,0.402,0.427
14630588,0.3958695,0.3745415590614375,0.402,0.426
1957130,0.3967212,0.3754049725545993,0.402,0.425
8178321,0.3967346,0.37541789897709593,0.401,0.425
12046107,0.3975759,0.3762703786583436,0.401,0.424
3807021,0.3976492,0.37634563802726645,0.4,0.424
1045565,0.3984288,0.3771377773726704,0.4,0.423
16520866,0.3985661,0.3772743989290178,0.399,0.423
7318461,0.3992891,0.37800716869757967,0.399,0.422
3440167,0.3994846,0.3782058677374581,0.398,0.422
8097972,0.4001392,0.3788785526330714,0.398,0.421
2631361,0.4004055,0.37914622665465103,0.397,0.421
14600509,0.4009956,0.37975198027172463,0.397,0.42
15446759,0.4013285,0.380092001385222,0.396,0.42
12331384,0.4018608,0.3806274005209604,0.396,0.419
12161372,0.4022537,0.38102863054414515,0.395,0.419
17615449,0.4027233,0.3815048133807786,0.395,0.418
10683233,0.403181,0.3819711353496577,0.394,0.418
13823179,0.4035901,0.3823842699437583,0.394,0.417
16650851,0.4041104,0.3829197201720757,0.393,0.417
18406156,0.4044552,0.38326577020989955,0.393,0.416
3463722,0.4050421,0.3838651883471724,0.392,0.416
18683300,0.4053184,0.3841492630866233,0.392,0.415
15195807,0.4059757,0.3848318599425699,0.391,0.415
1613078,0.4061751,0.38503485075908755,0.391,0.414
6549524,0.4069116,0.3857709926378659,0.39,0.414
12949098,0.407059,0.3859224310421343,0.39,0.413
8642818,0.4078496,0.38671993510833724,0.389,0.413
4301443,0.407946,0.3868120550283426,0.389,0.412
12887066,0.4087899,0.3876824682048326,0.388,0.412
14904823,0.4088109,0.3877037738102914,0.388,0.411
7679606,0.4096843,0.3885975362954018,0.388,0.41
19131044,0.4097322,0.38864300869074553,0.387,0.41
12417602,0.4105825,0.3894933424836736,0.387,0.409
14876472,0.4106767,0.38959046947642473,0.386,0.409
11194932,0.4114726,0.390391192375107,0.386,0.408
18776284,0.4116235,0.39054079144653003,0.385,0.408
12403781,0.4123565,0.3912911370622809,0.385,0.407
893534,0.4125723,0.3915062368200306,0.384,0.407
14002474,0.4132466,0.3921931765451954,0.384,0.406
3479308,0.4135234,0.3924733682486394,0.383,0.406
3298774,0.4141324,0.3930972597312714,0.383,0.405
4150606,0.4144767,0.39344571112031007,0.382,0.405
11608858,0.4150199,0.394003437713088,0.382,0.404
14567582,0.4154321,0.39442244795377795,0.381,0.404
14267506,0.4159084,0.3949117104906451,0.381,0.403
9377846,0.4163898,0.39540919893273735,0.38,0.403
19151135,0.4168052,0.39582207806394276,0.38,0.402
4761013,0.4173496,0.3963669293268032,0.379,0.402
8803477,0.4177115,0.396734540432981,0.379,0.401
2846422,0.4183117,0.3973411115313192,0.378,0.401
14676766,0.4186178,0.3976490975977598,0.378,0.4
8794044,0.419276,0.3983143229768335,0.377,0.4
12793899,0.4195185,0.39856580065085817,0.377,0.399
6338768,0.4202426,0.399297242012365,0.376,0.399
1565249,0.4204289,0.3994845984996971,0.376,0.398
16965993,0.4212113,0.4002723949758828,0.375,0.398
11781804,0.421337,0.40040549114427654,0.375,0.397
6814731,0.4221823,0.40127452482113257,0.374,0.397
19178893,0.4222375,0.40132852967717564,0.374,0.396
16844349,0.423152,0.4022536630058153,0.374,0.395
8451378,0.4231556,0.4022568307457156,0.373,0.395
13539634,0.4240682,0.4031809933153535,0.373,0.394
13366099,0.424131,0.4032408227254069,0.372,0.394
4448585,0.424993,0.40411041842063233,0.372,0.393
4559658,0.4251089,0.4042262963898903,0.371,0.393
5632753,0.4259055,0.40504198941423075,0.371,0.392
9219617,0.4260887,0.4052235724401315,0.37,0.392
6693724,0.4268338,0.4059757062961487,0.37,0.391
11803519,0.427071,0.4062148706586252,0.369,0.391
10955002,0.4277552,0.4069115690663863,0.369,0.39
9264956,0.4280555,0.40721648957808465,0.368,0.39
5645391,0.4286795,0.4078495777249435,0.368,0.389
5549284,0.4290422,0.40821453201701136,0.367,0.389
5333588,0.4296051,0.4087897833643993,0.367,0.388
17299529,0.4300313,0.4092283109702818,0.366,0.388
13278897,0.4305337,0.40973213489217475,0.366,0.387
4369093,0.4310226,0.41022717089047317,0.365,0.387
6522296,0.431469,0.4106766834008488,0.365,0.386
15559838,0.4320163,0.4112402856402161,0.364,0.386
19500474,0.4323913,0.4116233777978424,0.364,0.385
3569650,0.4330121,0.4122585096478628,0.363,0.385
12314304,0.4333241,0.41257226917573464,0.363,0.384
14320616,0.4340104,0.4132687632131796,0.362,0.384
10617304,0.4342682,0.41352335753452557,0.362,0.383
13098677,0.4350108,0.4142862719247198,0.361,0.383
7802094,0.4352015,0.41447659178163604,0.361,0.382
16033640,0.4360136,0.4153031164327325,0.36,0.382
6986541,0.4361434,0.4154320741022242,0.36,0.381
6683676,0.4370187,0.41632128934780016,0.359,0.381
5300223,0.437086,0.416389753403711,0.359,0.38
16431392,0.4380262,0.41734027974413246,0.358,0.38
16596992,0.4380351,0.4173496296860964,0.358,0.379
14591238,0.4389763,0.4183117029493804,0.358,0.378
4921079,0.4390359,0.4183708170633273,0.357,0.378
4490479,0.4399215,0.41927602428614213,0.357,0.377
19211149,0.440048,0.4194043688446854,0.356,0.377
13515278,0.440875,0.4202425426038025,0.356,0.376
1478844,0.4410624,0.42043700095962083,0.355,0.376
275838,0.4418191,0.4212113089949405,0.355,0.375
9928255,0.4420792,0.42147438468440673,0.354,0.375
9311077,0.4427855,0.4221823234595562,0.354,0.374
10221686,0.4430984,0.42249971056053975,0.353,0.374
6250039,0.4437401,0.4231555349050705,0.353,0.373
3258813,0.4441197,0.42354010874748893,0.352,0.373
10686882,0.4447087,0.4241309944240625,0.352,0.372
6431951,0.4451435,0.42457115699247416,0.351,0.372
2030747,0.445677,0.42510875310911117,0.351,0.371
1232628,0.4461697,0.4256050664218855,0.35,0.371
4576304,0.4466423,0.4260887087750585,0.35,0.37
10498624,0.4471982,0.42664633318267836,0.349,0.37
12326830,0.4476128,0.4270709636070625,0.349,0.369
15886038,0.4482291,0.4276969498854351,0.348,0.369
33887,0.4485876,0.4280554665125442,0.348,0.368
7684973,0.4492625,0.4287427638857623,0.347,0.368
3054991,0.4495524,0.42904221749150356,0.347,0.367
19189659,0.450298,0.42979378932915135,0.346,0.367
6025166,0.4505356,0.4300312676365196,0.346,0.366
2208799,0.4513361,0.43084900436402157,0.345,0.366
11875733,0.4515074,0.43102256585501336,0.345,0.365
8419390,0.4523765,0.43189956997419926,0.344,0.365
13892963,0.4524936,0.4320162143321428,0.344,0.364
15667209,0.4534193,0.4329529967688031,0.343,0.364
1076736,0.4534771,0.43301211088275,0.343,0.363
1678011,0.4544563,0.43401030659941386,0.343,0.362
276999,0.4544646,0.43401894124527124,0.342,0.362
12546642,0.4554387,0.4350108014821344,0.342,0.361
9477660,0.4555122,0.43508590757332016,0.341,0.361
18641920,0.4564147,0.4360135955309117,0.341,0.36
14054941,0.4565623,0.43616278586170243,0.34,0.36
6178315,0.4574026,0.4370186887457457,0.34,0.359
9425106,0.4576148,0.43723440161444377,0.339,0.359
1362736,0.4583851,0.4380261322192154,0.339,0.358
